index,amenity college,amenity school,amenity university,building school,building university,craft,amenity kindergarten,building retail,amenity marketplace,shop bakery,shop beverages,shop butcher,shop convenience,shop greengrocer,shop department_store,shop mall,shop supermarket,shop clothes,shop shoes,shop garden_centre,shop doityourself,shop hardware,amenity clinic,amenity doctors,amenity pharmacy,amenity post_office,building hospital,amenity bar,amenity biergarten,amenity cafe,amenity pub,amenity arts_centre,amenity cinema,amenity community_centre,amenity events_venue,amenity nightclub,amenity theatre,amenity public_bath,leisure beach_resort,leisure marina,leisure nature_reserve,leisure park,leisure sports_centre,leisure stadium,leisure swimming_pool,leisure water_park,tourism aquarium,tourism attraction,tourism camp_site,tourism caravan_site,tourism hostel,tourism hotel,tourism theme_park,tourism zoo,water lake
57660052,0,4,0,5,0,7,9,11,0,8,3,4,2,0,0,0,3,1,2,0,4,0,0,5,2,4,0,0,0,9,4,1,0,4,0,0,1,0,0,0,6,12,9,0,7,2,0,3,1,0,0,12,0,4,0
57660056,0,10,0,9,0,3,9,3,0,5,1,1,1,0,0,0,7,2,1,0,0,0,0,6,5,2,0,0,2,5,6,1,0,1,0,0,0,0,0,0,6,6,6,2,29,1,0,1,2,1,1,2,0,0,0
57660060,1,3,0,4,0,5,5,12,0,4,1,0,3,0,0,0,3,2,0,0,0,0,0,1,1,3,0,0,1,5,5,0,0,3,0,0,0,0,0,0,7,3,8,0,3,0,0,2,2,1,0,7,1,0,0
57660064,0,4,0,12,0,11,8,5,0,5,1,2,0,0,0,0,3,5,0,0,0,0,0,2,2,4,0,0,0,2,2,1,0,5,0,0,0,0,0,0,8,9,2,0,11,1,0,1,1,0,0,0,0,0,1
57700004,1,48,0,18,0,24,31,31,3,27,6,1,5,0,0,1,15,33,4,3,6,2,5,9,12,3,18,2,15,23,22,1,1,8,0,0,2,1,0,0,0,21,46,1,42,1,0,6,0,3,0,19,0,0,0
57700008,0,18,0,9,0,27,16,47,0,11,2,0,2,0,1,0,8,4,3,2,2,0,1,7,6,2,1,0,2,5,3,1,1,1,0,0,1,0,0,0,8,8,9,6,6,3,0,0,1,0,0,7,0,0,4
57700012,0,10,0,6,0,14,7,25,0,9,2,4,0,0,0,0,5,7,1,2,1,0,0,1,2,2,0,0,0,3,2,0,0,8,0,1,0,0,0,0,4,11,6,1,2,0,0,8,0,1,0,1,0,0,4
57700016,0,8,0,4,0,22,6,25,0,9,4,4,0,0,0,0,5,3,0,1,1,0,0,4,2,1,0,0,0,3,2,0,0,4,0,0,1,0,0,0,0,3,11,0,1,0,0,3,0,0,0,3,0,0,0
57700020,0,14,0,20,0,31,9,46,1,15,8,3,1,2,0,0,12,18,6,2,6,3,0,4,7,3,2,3,0,4,4,0,0,2,0,1,3,0,0,1,4,11,10,1,5,1,0,7,0,0,1,3,0,0,0
57700024,2,33,1,49,0,42,36,106,1,44,8,8,5,0,1,0,35,49,6,1,4,5,2,37,17,12,3,4,3,21,18,2,1,13,0,1,2,0,0,3,5,29,25,2,13,0,0,25,1,1,2,12,1,0,0
57700028,0,13,0,17,0,27,10,54,3,8,3,2,4,0,0,0,7,4,1,2,6,0,0,13,5,4,1,0,0,8,2,1,0,8,0,0,0,0,0,1,17,10,15,0,6,1,0,8,1,3,2,5,0,0,6
57700032,1,14,0,11,0,12,17,37,1,12,4,3,1,0,1,2,13,4,1,1,8,2,0,6,11,4,0,0,1,2,0,0,0,6,0,0,2,0,0,3,4,7,30,1,8,0,0,11,7,0,1,8,0,0,0
57700036,0,5,0,2,0,8,3,22,0,7,1,2,0,0,0,0,6,5,0,0,0,0,0,5,4,0,4,0,0,4,1,0,0,0,0,0,0,0,0,1,2,5,1,0,12,1,0,2,1,2,0,3,0,0,0
57700040,0,9,0,8,0,14,11,11,1,7,2,3,1,0,0,0,10,5,3,1,3,0,0,11,3,1,1,0,8,4,3,0,1,1,0,0,1,0,0,0,18,7,11,2,3,2,0,8,0,2,0,1,1,0,0
57700044,0,7,0,3,0,12,6,10,0,4,1,4,0,0,0,0,5,0,2,1,11,0,1,3,3,2,0,1,2,1,4,0,0,1,0,0,0,0,0,0,4,2,12,1,0,0,0,2,0,2,1,4,0,0,0
57740004,0,5,0,7,0,13,11,1,1,7,2,0,0,0,0,0,5,2,0,0,0,0,0,2,2,2,0,0,1,3,5,0,0,3,0,0,0,0,0,0,5,7,6,1,9,0,0,7,0,0,0,3,0,0,0
57740008,0,5,0,10,0,36,13,7,0,8,1,6,2,0,0,0,9,15,2,1,2,0,0,10,3,4,9,1,0,14,6,0,1,5,0,0,0,1,0,0,7,28,7,2,16,1,0,28,0,1,0,3,0,0,2
57740012,0,7,0,13,0,29,13,4,0,8,2,3,2,0,0,0,5,0,0,3,0,0,0,6,1,2,1,0,1,7,3,0,0,7,0,0,1,0,0,0,0,10,4,0,16,0,0,2,0,1,0,3,0,0,0
57740016,0,13,0,17,0,7,12,4,0,12,5,1,0,0,0,0,5,5,3,1,3,2,0,2,4,3,0,0,2,7,8,0,0,11,0,0,1,0,0,0,2,4,9,2,11,2,0,3,1,2,2,7,0,0,1
57740020,0,14,0,20,0,40,20,10,0,19,8,6,6,0,0,0,13,16,4,4,2,1,0,14,6,7,0,2,7,12,14,1,0,10,1,0,0,0,0,0,3,20,17,1,20,0,0,1,2,1,0,5,0,1,13
57740024,0,4,0,8,0,22,9,8,1,9,2,2,2,0,0,0,7,4,1,0,1,0,0,0,3,1,0,1,2,9,1,0,0,1,1,0,0,0,0,0,3,4,9,1,7,0,0,4,2,1,0,6,0,0,1
57740028,0,5,0,10,0,8,7,4,0,7,1,1,0,0,0,0,4,0,0,2,2,0,1,1,2,2,0,0,0,4,4,5,0,9,0,0,0,0,0,0,14,14,5,1,7,2,0,5,0,2,0,3,0,0,1
57740032,8,78,6,145,45,176,107,134,4,82,25,8,18,1,4,3,64,101,19,8,6,4,0,119,36,52,31,11,10,79,43,12,3,51,9,3,5,0,1,4,14,115,80,9,117,1,0,8,3,7,2,26,1,0,13
57740036,0,12,0,14,0,36,18,7,0,14,4,3,2,0,0,0,9,6,2,1,2,0,0,8,5,3,6,1,1,11,9,1,0,11,0,0,0,0,0,0,2,19,7,2,32,1,0,8,0,1,0,5,0,0,8
57740040,0,6,0,4,0,15,9,1,0,8,6,1,3,0,0,0,8,5,2,2,1,0,0,3,4,4,1,0,1,4,3,1,0,6,0,0,0,0,0,0,0,7,3,1,3,0,0,11,0,1,0,5,0,1,0
59110000,15,123,21,172,94,302,170,482,16,145,41,24,30,11,5,9,130,187,27,11,16,7,3,279,81,41,98,32,7,109,77,8,6,95,5,14,20,1,0,2,16,234,131,4,71,4,0,32,3,0,2,36,1,5,3
59130000,14,216,10,330,83,160,340,510,5,182,43,21,47,7,7,3,207,190,38,8,16,6,20,164,117,66,96,31,21,143,119,12,6,67,4,10,12,0,0,0,40,211,67,19,125,7,0,47,2,1,4,61,0,1,3
59140000,5,82,3,96,20,45,73,118,10,71,17,12,24,6,6,5,68,84,18,4,9,2,2,42,34,14,6,15,0,60,39,6,3,18,1,4,5,0,0,4,28,88,62,17,36,5,0,41,5,3,5,19,1,4,1
59150000,1,72,1,130,4,93,109,154,5,65,15,11,16,1,3,2,64,80,16,9,5,4,1,45,35,17,27,8,3,31,33,5,1,32,1,2,3,0,0,5,30,61,64,8,20,5,0,60,1,0,2,19,1,2,4
59160000,1,53,0,113,0,70,72,105,7,37,11,9,18,3,4,1,51,47,8,3,7,2,4,29,29,5,15,5,6,23,29,5,1,12,4,0,4,0,0,4,9,75,49,4,13,2,0,10,0,0,0,13,0,2,5
59540004,0,2,0,15,0,3,6,3,1,6,1,3,0,0,0,0,3,2,0,0,1,0,0,2,1,2,0,0,1,3,0,0,0,3,0,0,0,0,0,0,5,7,1,0,0,0,0,2,1,0,2,2,0,0,0
59540008,0,14,0,15,0,4,11,12,1,7,2,1,1,0,0,2,10,4,0,0,2,0,0,1,6,3,0,1,0,4,4,1,0,5,1,0,0,0,0,0,13,9,19,3,31,1,0,2,1,1,0,1,0,2,0
59540012,2,12,0,9,0,8,14,10,1,7,5,5,2,1,1,0,12,5,2,0,3,1,0,14,6,3,0,1,0,9,6,1,0,3,1,0,0,0,0,0,4,8,8,3,14,1,0,0,0,1,1,5,1,2,2
59540016,0,22,0,36,0,47,33,47,0,21,5,6,4,2,14,1,18,43,3,4,5,1,2,45,11,11,15,1,7,21,15,0,0,3,0,0,1,0,0,0,13,30,29,1,8,0,0,13,3,5,7,12,0,0,1
59540020,1,13,0,4,3,8,10,7,1,5,1,2,2,0,1,1,6,10,2,1,0,0,0,13,5,7,2,0,4,7,6,1,1,3,0,0,0,0,0,1,6,11,16,3,24,1,0,3,1,1,0,3,0,0,0
59540024,0,10,0,7,0,5,15,9,1,9,5,3,1,0,1,0,12,14,3,1,1,0,0,5,6,0,1,1,1,6,2,0,1,1,0,0,0,0,0,0,9,13,18,2,14,1,0,1,0,0,0,6,0,0,0
59540028,0,6,0,10,0,5,14,23,1,10,2,4,3,2,0,0,8,10,3,4,1,0,0,13,4,2,0,1,5,9,1,0,0,3,0,0,0,0,0,0,9,7,8,2,15,0,0,9,1,1,1,5,1,0,0
59540032,0,17,0,19,0,58,13,10,1,8,4,0,5,2,0,1,8,6,1,1,2,0,0,17,9,10,0,0,4,12,5,0,1,20,0,0,1,0,0,1,2,15,21,7,27,1,0,5,0,1,1,4,1,0,0
59540036,2,39,3,133,4,104,63,136,4,42,18,6,11,3,4,1,27,45,9,1,5,3,7,122,20,95,5,5,1,45,31,7,2,70,0,0,3,0,0,0,9,27,84,2,69,2,0,24,4,0,1,11,0,2,0
59580004,6,38,0,28,0,22,21,23,3,33,8,12,2,3,3,2,28,53,6,2,5,3,0,29,22,5,3,3,1,21,24,3,3,12,0,2,3,0,0,0,5,10,29,5,12,3,0,21,0,3,1,19,0,2,1
59580008,1,5,0,3,0,13,9,8,0,7,1,1,1,1,0,0,8,2,0,3,0,1,1,4,3,1,2,1,1,2,4,0,0,6,0,0,0,0,0,0,3,3,7,0,1,0,0,32,2,0,0,4,1,0,0
59580012,0,18,0,17,0,14,20,15,0,11,1,2,3,0,1,1,11,15,3,2,2,3,1,6,5,4,11,1,0,8,11,1,1,16,0,0,0,0,0,0,41,22,15,5,5,4,0,5,4,3,1,19,0,0,1
59580016,0,9,0,18,0,4,3,11,0,3,4,0,2,0,1,0,5,4,2,0,0,1,0,2,2,0,1,0,2,2,1,0,0,1,0,0,0,0,0,0,1,17,4,0,3,0,0,4,2,7,0,8,0,0,0
59580020,0,1,0,2,0,1,1,11,0,3,1,0,1,0,0,0,2,0,0,1,2,1,0,1,2,0,0,0,0,1,0,1,0,4,0,0,1,0,0,0,1,5,3,0,3,1,0,0,1,0,0,7,0,0,0
59580024,0,9,0,8,0,12,8,6,1,5,0,3,3,0,0,0,8,8,0,1,1,0,0,3,4,0,3,1,1,6,2,1,0,6,0,0,0,0,0,0,2,1,18,0,1,0,0,11,0,1,0,6,0,1,1
59580028,0,3,0,7,0,5,3,8,0,7,3,3,1,0,0,0,4,4,1,1,1,0,0,3,2,1,1,1,0,5,1,0,0,3,0,0,0,0,0,0,3,0,4,0,2,1,0,2,3,0,0,5,0,0,1
59580032,0,15,5,25,2,35,16,34,0,24,3,6,10,0,2,0,13,17,5,4,3,1,1,18,8,3,1,1,2,9,10,1,1,14,0,0,1,0,0,1,12,35,11,0,7,3,0,13,2,6,2,10,0,0,3
59580036,1,6,0,5,0,8,3,8,0,3,2,2,1,0,0,0,5,4,1,1,1,0,1,6,2,1,1,0,0,8,0,0,0,3,0,0,0,0,0,0,6,8,3,0,2,1,0,15,2,1,2,12,1,0,0
59580040,0,13,0,5,0,20,12,13,0,14,4,4,2,0,0,0,14,23,2,1,1,0,1,7,4,4,1,1,0,13,8,0,0,7,0,0,1,0,0,0,10,26,16,1,11,2,0,23,2,2,1,36,2,1,4
59580044,0,20,0,16,0,9,11,15,0,16,3,4,3,0,1,1,10,8,2,1,1,1,1,4,7,3,7,4,3,9,10,2,0,11,2,0,0,0,0,1,3,31,15,1,14,2,0,4,6,7,1,10,0,0,12
59580048,0,5,0,3,0,3,4,14,0,14,4,4,4,1,0,1,8,37,3,0,3,1,0,3,3,3,1,7,0,8,10,0,1,4,0,2,0,1,0,0,25,13,14,0,5,0,0,19,7,3,5,58,0,0,3
59620004,0,6,0,7,0,9,10,4,1,6,1,2,2,1,0,1,5,4,1,0,2,0,0,6,5,5,1,0,2,9,4,0,1,1,0,0,0,0,0,0,4,5,5,2,2,1,0,1,0,1,2,3,0,0,0
59620008,0,5,0,4,0,14,6,1,0,9,3,2,2,0,0,0,5,2,1,1,0,0,0,6,2,0,10,1,0,5,2,0,0,6,1,1,0,0,0,0,1,13,9,2,1,2,0,5,1,3,0,7,0,0,0
59620012,0,7,0,7,0,3,1,5,0,2,2,0,2,0,0,0,6,4,1,1,2,0,0,0,2,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,3,4,7,0,2,1,0,1,1,0,0,0,0,0,0
59620016,0,15,0,20,0,11,5,23,0,19,1,3,0,0,0,0,11,8,2,2,1,0,0,18,8,4,1,2,0,5,5,0,0,3,0,0,1,0,0,0,1,33,9,0,2,1,0,7,0,1,0,3,0,0,2
59620020,1,5,0,1,0,1,3,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,3,0,3,0,1,0,0,0,0,0,0,6,0,4,1,4,1,0,1,1,1,0,1,0,0,0
59620024,4,44,3,43,0,27,25,67,1,30,5,6,6,1,3,0,36,41,5,4,9,1,1,22,25,7,5,5,0,21,10,0,1,10,0,2,1,0,0,0,14,36,24,2,14,3,0,11,5,1,0,12,0,1,2
59620028,0,8,0,9,0,2,9,3,0,2,2,2,1,0,0,0,7,3,0,0,3,1,0,2,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,17,3,8,1,2,1,0,0,2,0,0,2,0,0,1
59620032,4,44,1,41,0,66,48,60,1,34,9,7,1,3,2,1,37,39,5,4,7,0,2,0,16,6,13,11,1,24,9,1,2,25,0,5,4,0,0,0,4,31,12,3,11,1,0,1,0,1,0,12,0,0,0
59620036,0,8,0,6,0,4,9,2,0,9,2,1,1,2,0,0,6,6,2,0,1,0,0,2,4,2,0,1,0,5,3,0,1,4,1,0,0,0,0,0,12,7,10,4,3,2,0,0,5,2,3,8,0,0,0
59620040,2,30,0,59,0,8,11,28,3,17,3,2,1,0,0,0,16,15,4,3,3,0,0,17,11,2,5,4,1,5,1,0,0,8,3,1,2,0,0,0,3,30,18,1,23,1,1,2,1,0,0,9,0,2,0
59620044,0,3,0,2,0,0,4,1,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,3,2,0,0,0,1,0,0,1,1,0,0,0
59620048,0,3,0,3,0,1,4,3,2,6,0,1,1,0,0,0,3,1,0,0,1,0,0,0,2,1,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,5,4,3,2,1,0,0,0,0,0,4,0,0,0
59620052,0,12,0,13,0,8,11,12,0,4,2,2,1,0,0,0,11,7,2,1,3,0,0,12,4,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,2,4,5,1,2,1,0,1,1,1,1,2,0,0,0
59620056,0,2,0,6,0,1,4,8,0,5,0,0,0,1,0,0,5,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,3,1,9,0,0,1,0,0,0,0,0,1,0
59620060,0,5,0,7,0,3,5,11,0,5,0,1,0,0,0,0,6,3,1,0,0,0,0,1,4,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,4,5,0,4,1,0,1,1,2,0,2,0,0,0
59660004,0,16,0,20,0,2,10,11,0,7,3,5,3,0,0,0,12,13,2,0,4,1,0,2,6,1,2,1,0,10,5,0,1,9,0,0,1,0,0,3,2,2,10,6,2,0,0,5,3,1,1,11,0,0,0
59660008,0,5,0,5,0,4,8,1,1,5,2,2,0,1,0,0,4,2,0,0,0,0,0,3,2,1,0,0,0,3,1,0,0,2,0,0,0,0,0,1,0,4,4,1,2,0,0,3,2,0,0,2,0,0,0
59660012,0,12,0,8,0,6,12,13,0,9,1,3,2,0,0,0,7,2,0,0,2,0,0,2,3,2,0,0,1,2,2,0,1,10,0,0,0,0,0,0,0,7,11,3,6,1,0,2,1,2,2,3,0,0,0
59660016,0,4,0,1,0,3,4,1,0,3,2,1,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,1,2,5,0,0,1,1,0,0,0,0,0,18,0,5,0,1,0,0,32,0,1,2,12,1,0,0
59660020,0,25,0,15,2,12,13,11,1,15,3,4,2,0,0,1,13,16,3,2,1,0,0,8,8,5,4,4,0,9,2,1,1,8,0,1,2,0,0,0,5,5,15,0,7,1,0,2,0,0,1,10,2,0,1
59660024,0,16,0,7,0,4,10,6,2,12,5,2,2,1,0,0,7,28,5,0,4,0,1,7,6,1,3,0,2,6,5,0,1,1,0,0,1,0,0,4,3,12,10,4,4,2,0,6,3,0,1,13,0,0,0
59660028,0,9,0,8,0,1,4,6,0,4,1,2,0,0,0,0,8,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,0,1,0,0,0,0,1,0,3,0,0,5
59700004,0,9,0,6,0,1,3,2,1,8,3,2,4,0,2,0,7,8,2,1,3,0,1,3,3,3,6,1,1,10,0,0,1,3,0,1,0,0,0,0,5,6,11,1,3,1,0,7,0,2,0,10,0,1,0
59700008,1,9,0,6,0,2,3,4,0,5,0,1,1,0,0,0,5,0,0,0,0,0,1,5,3,0,0,0,0,2,3,0,0,11,2,0,1,0,0,0,34,0,11,0,3,2,0,2,2,1,0,3,0,0,1
59700012,0,2,0,4,0,0,4,6,0,5,2,1,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,8,0,6,0,0,0,0,1,0,3,0,1,0,0,0
59700016,0,13,0,2,0,18,10,4,0,5,6,3,1,1,0,0,4,5,1,0,1,0,0,0,3,2,0,0,1,4,3,0,0,6,0,1,1,0,0,0,14,2,5,0,5,1,0,2,0,2,0,7,0,0,1
59700020,0,7,0,5,0,0,12,4,0,3,2,0,0,1,1,0,4,2,0,0,1,0,0,0,3,2,0,0,0,5,1,0,1,4,0,0,1,0,0,0,6,3,4,1,2,2,0,0,0,1,1,9,0,0,2
59700024,0,16,0,7,0,10,17,16,1,8,6,6,2,0,0,0,11,8,1,2,2,0,1,9,6,2,0,0,1,3,3,0,0,7,0,1,1,0,0,0,9,7,12,5,10,2,0,2,0,1,0,2,0,0,1
59700028,0,9,0,6,2,1,8,8,0,6,1,2,0,2,0,0,6,2,3,0,0,0,0,0,4,2,0,0,0,3,1,0,1,2,0,1,0,0,0,0,3,12,6,1,6,2,0,1,1,1,0,10,0,0,0
59700032,0,8,0,14,0,1,7,5,0,8,1,2,1,0,0,0,8,2,1,0,0,0,0,5,4,3,1,0,0,2,3,1,0,3,0,0,0,0,0,0,10,4,14,1,4,2,0,5,0,0,0,5,0,0,0
59700036,0,7,0,1,0,2,4,8,0,6,0,2,0,0,0,0,4,3,0,1,0,0,0,2,2,2,0,0,0,2,1,0,0,2,2,0,1,0,0,0,11,2,5,1,3,1,0,0,0,0,0,1,0,0,0
59700040,1,52,25,96,75,43,39,129,1,40,12,12,6,1,1,5,41,73,11,0,7,2,2,37,26,18,36,5,6,35,38,3,1,27,2,4,6,0,0,0,9,32,32,5,9,2,0,7,0,2,1,15,1,0,1
59700044,1,8,0,6,0,1,9,5,0,7,4,3,1,0,0,0,8,3,2,2,1,0,0,6,3,3,0,0,0,2,3,3,0,6,0,0,0,0,0,0,7,2,8,0,4,1,0,1,0,1,0,7,0,0,0
59740004,0,10,0,6,0,7,7,4,0,5,0,2,0,0,1,0,2,2,0,1,0,0,0,2,2,1,0,0,0,2,1,8,0,3,0,0,0,0,0,0,4,7,5,0,3,1,0,3,0,1,0,2,0,0,0
59740008,0,5,0,3,0,10,6,8,0,2,1,0,1,1,0,0,4,8,0,0,0,0,1,1,3,0,0,0,1,8,1,0,0,5,0,0,0,0,0,0,0,3,9,0,4,1,0,2,1,1,0,8,0,1,0
59740012,0,4,0,5,0,1,4,4,0,5,2,2,0,0,0,0,6,2,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,2,0,0,0
59740016,0,6,0,7,0,9,8,5,1,8,2,1,0,2,0,0,9,5,1,0,0,0,2,6,2,1,1,1,1,9,3,0,0,7,1,0,0,0,0,0,4,9,8,0,5,2,0,5,0,3,0,7,0,1,0
59740020,0,6,0,14,0,8,10,3,1,9,2,2,0,0,1,0,9,7,3,2,2,2,0,6,4,2,0,0,2,4,10,0,0,4,1,1,0,0,0,0,4,7,11,0,8,1,0,2,0,0,0,5,0,0,0
59740024,0,3,0,14,0,14,11,2,1,9,4,3,0,1,0,0,3,4,2,2,0,1,0,4,3,2,0,0,4,7,0,1,0,2,1,0,0,0,0,0,14,16,12,1,0,0,0,1,2,1,0,3,0,0,3
59740028,1,36,1,38,4,38,35,17,1,32,8,8,8,1,3,1,31,54,10,7,5,1,2,30,14,5,0,7,5,23,16,2,2,10,1,3,3,0,1,0,6,28,26,2,65,1,0,3,2,1,0,12,0,0,8
59740032,0,7,0,6,0,3,7,4,0,3,0,0,1,0,0,0,2,0,0,1,0,0,1,0,2,2,1,0,1,6,2,0,0,4,0,0,0,0,1,5,2,6,2,0,0,1,0,2,2,4,4,7,0,1,0
59740036,0,7,0,2,0,30,8,3,0,3,2,1,1,0,0,0,4,2,0,0,0,0,0,1,2,1,1,0,3,5,4,0,0,15,0,1,1,0,0,0,6,3,3,0,4,1,0,3,4,1,1,4,0,0,1
59740040,1,24,1,70,17,39,32,63,0,14,6,3,5,1,3,2,17,49,7,4,6,2,1,14,12,2,8,2,8,19,11,1,2,8,3,0,0,0,0,0,2,24,20,4,14,1,0,7,0,2,0,10,0,0,0
59740044,0,8,0,10,0,34,14,12,2,11,7,2,1,0,1,0,11,15,4,0,1,1,1,8,6,5,12,0,7,13,4,2,0,3,0,0,1,0,0,0,6,15,21,0,3,1,0,11,1,3,0,8,0,2,2
59740048,0,3,0,2,0,1,7,3,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,5,1,0,0,0,0,0,4,4,4,1,1,0,0,2,0,0,0,0,0,0,2
59740052,1,13,0,27,0,2,11,27,0,11,2,2,1,1,2,0,9,4,1,1,2,0,1,1,7,0,1,1,1,10,5,2,0,5,3,1,0,0,0,0,0,12,6,3,5,1,0,2,0,1,2,6,0,0,0
59740056,0,4,0,8,0,5,3,3,1,5,0,1,0,0,0,0,3,2,1,1,0,1,0,5,2,1,2,1,0,0,1,0,0,4,0,0,0,0,0,0,3,8,3,0,3,1,0,0,0,0,0,1,0,0,0
59780004,0,20,0,40,0,8,26,33,0,14,7,3,7,0,1,1,18,10,2,1,2,1,0,8,9,4,0,1,2,3,3,2,0,2,1,0,1,0,0,1,7,13,23,4,3,2,0,4,1,1,0,1,0,0,1
59780008,0,6,0,11,0,0,11,2,0,3,1,0,0,1,0,0,7,3,0,0,0,0,0,0,4,1,0,0,0,1,5,1,0,1,0,0,0,0,0,0,7,6,5,0,0,1,0,3,0,0,0,0,0,0,2
59780012,0,5,0,4,0,17,9,1,0,8,1,1,3,0,0,0,8,5,0,0,0,0,0,8,6,4,1,0,0,7,2,2,0,0,0,0,0,0,0,0,5,9,4,1,16,2,0,2,0,1,0,3,0,0,0
59780016,0,8,0,9,0,3,7,16,1,4,2,1,0,0,1,0,7,4,1,0,1,0,0,1,3,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,2,5,0,1,4,1,0,3,0,0,0,2,0,0,0
59780020,0,17,0,12,0,15,18,25,0,15,7,3,2,0,1,1,14,15,3,3,1,1,0,14,11,4,0,3,1,11,6,0,0,5,0,0,0,0,0,0,6,26,25,1,18,2,0,6,0,1,0,6,0,0,0
59780024,1,30,0,32,0,21,55,41,1,33,12,6,8,0,1,1,27,27,9,3,3,1,1,15,24,4,0,2,3,15,8,0,1,8,1,0,1,2,0,2,14,29,20,2,42,2,0,7,0,0,1,7,0,0,3
59780028,0,15,0,16,0,12,13,29,2,19,7,3,4,0,0,0,16,10,5,3,3,0,0,17,10,5,2,0,2,12,7,1,0,0,0,1,1,0,0,0,7,15,14,3,6,1,0,1,0,1,1,6,0,0,0
59780032,0,7,0,12,0,15,11,23,0,14,4,0,5,0,0,0,8,8,2,1,4,0,0,11,5,3,0,0,0,8,6,0,0,4,1,0,0,0,0,0,12,10,9,1,3,1,0,2,0,1,0,1,0,0,1
59780036,1,34,2,33,0,20,30,47,2,27,8,4,6,0,4,2,22,33,7,3,5,0,2,18,10,8,3,4,3,17,12,0,1,8,3,0,1,0,0,0,5,29,33,1,1,1,0,11,0,0,0,6,0,0,0
59780040,0,9,0,18,0,23,17,5,0,13,5,1,5,1,1,1,9,16,4,0,3,2,0,3,9,1,2,0,1,5,5,0,1,6,1,0,2,0,0,0,7,20,20,0,4,2,0,6,0,1,0,9,0,2,0
64110000,4,83,6,175,141,53,87,202,3,56,9,12,15,6,4,5,67,72,12,2,8,5,7,72,38,20,29,30,11,99,38,10,5,28,1,8,14,0,0,0,19,120,58,8,58,4,0,72,1,0,7,40,0,3,5
64120000,9,229,34,572,158,196,570,668,20,273,56,40,122,22,24,5,298,355,63,12,17,6,17,228,152,58,134,229,28,470,163,16,12,89,9,29,44,0,0,6,13,507,159,6,53,6,0,54,1,0,7,269,0,5,3
64130000,1,42,1,101,1,33,57,75,2,50,9,4,24,3,3,4,55,44,3,2,2,2,4,28,21,10,25,53,4,63,22,9,2,11,1,4,4,0,0,1,2,68,35,3,8,0,0,5,1,0,0,37,0,1,0
64140000,1,113,9,228,15,90,126,191,4,128,22,14,20,8,9,8,135,112,21,8,8,7,8,92,61,21,16,54,26,108,76,7,7,33,3,4,11,2,0,20,11,174,73,3,78,6,0,65,4,1,4,53,0,3,0
64310001,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,5,0,0,1,0,0,0,0,0,0,0
64310002,0,19,0,26,0,34,24,26,1,20,3,3,7,4,1,0,14,24,3,3,2,1,2,28,8,6,1,2,2,16,10,0,1,5,3,1,2,2,0,0,5,34,18,3,49,2,0,12,1,0,0,7,0,0,2
64310003,0,5,0,5,0,3,4,12,0,6,1,2,0,1,0,0,4,1,0,1,0,1,0,1,2,1,0,2,2,2,2,0,1,0,0,0,0,0,0,0,3,2,9,1,35,0,0,5,1,0,0,1,0,0,2
64310004,0,3,0,6,0,3,10,2,0,5,2,2,1,0,0,0,3,0,1,0,0,0,0,3,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,6,0,20,1,0,0,2,0,0,3,0,0,0
64310005,0,3,0,9,0,4,8,10,0,12,1,4,2,0,0,0,8,5,1,0,1,0,0,0,2,2,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,12,3,2,11,1,0,1,0,0,0,2,0,0,1
64310006,0,1,0,4,0,3,3,9,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,4,0,5,1,0,0,0,0,0,0,0,1,0
64310007,0,3,0,4,0,13,7,9,0,6,2,4,1,0,1,0,6,8,4,1,2,2,0,4,3,3,0,0,2,2,0,0,0,5,0,0,1,0,0,0,1,2,8,2,42,1,0,3,2,0,0,0,0,1,0
